name, g, bp-rp, mem
598675525749787776, 18.103,  2.472, N
598615572300763648, 19.523,  0.000, N
598590760274941568, 19.557,  2.585, N
598670857120386432, 19.152,  2.070, N
598647629937336448, 16.597,  1.278, N
598659587126274816, 13.850,  1.534, N
598864916627592832, 17.163,  0.747, N
598622409889232768, 15.962,  1.139, N
598693225310069376, 19.381,  0.886, N
598669173493218176, 16.921,  1.112, N
598663091819527168, 16.200,  1.004, N
598696107233137920, 18.482,  2.079, Y
598687006197425024, 19.484,  2.692, N
598692194517883136, 17.495,  1.142, N
598654914202018432, 15.592,  0.836, N
598656872707105024, 18.731,  2.323, N
598845812613010560, 18.848,  1.729, N
598847088218664960, 16.899,  1.086, N
598617977483025664, 14.318,  1.103, N
598841247063143168, 18.715,  1.310, N
598665806238852608, 18.487,  2.533, N
598870414185262720, 18.968,  1.942, N
598662713862413312, 17.474,  2.940, N
598871651136370176, 19.041,  2.445, N
598615915898735872, 18.111,  0.729, N
598617152849314304, 18.296,  2.250, N
598690957567304704, 17.543,  2.156, N
598868455680688384, 18.770,  2.634, N
598617049770103040, 19.136,  1.896, N
598677312456212224, 19.627,  1.257, N
598670925839841280, 16.767,  1.232, N
598654948561596032, 16.135,  0.851, N
598672330298858240, 19.709,  2.398, N
598666733951810560, 18.912,  2.144, N
598655768900030336,  9.995,  1.164, N
598653780330495232, 14.758,  0.925, N
598688724184583552, 16.678,  0.907, N
598653505452587392, 10.434,  0.843, N
598614266631307136, 15.941,  0.836, N
598668791241028352, 18.756,  2.474, N
598870517264985856, 19.455,  2.123, N
598648828232881280,  9.405,  0.638, N
598638314152733568, 18.588,  1.719, N
598689411379091328, 13.493,  0.752, N
598638730765054464, 17.009,  1.312, N
598615568006211456, 19.100,  1.636, N
598858220773871360, 13.212,  1.050, N
598610792002275328, 19.860,  0.278, N
598862824978812544, 17.136,  1.492, N
598858633090729600, 14.315,  0.954, N
598680580926380160, 17.611,  1.395, N
598681263830213888, 19.526,  2.051, N
598844992274598784, 14.090,  0.767, N
598689754976482816, 16.997,  0.955, N
598862270927719680, 18.579,  2.100, N
598623092788971392, 18.088,  0.816, N
598680065530313344, 17.747,  2.391, N
598696760068166656, 18.813,  1.515, N
598858869313624960, 19.591,  1.028, N
598617943123290880, 15.815,  0.994, N
598971436111639168, 16.623,  2.523, N
598918655257946624, 18.680,  2.057, N
598977341691260160, 15.706,  1.153, N
598886116586272128, 19.386,  1.626, N
598902888433674112, 16.802,  0.908, N
598919239373512320, 19.083,  0.648, N
598923912297957120, 19.066,  1.934, N
598883303382807424, 16.405,  1.348, N
598888113746179072, 16.527,  2.153, N
598883131584117760, 15.894,  1.288, Y
598915734680182400, 19.192,  1.130, N
598919411172515712, 19.531,  2.758, N
598954599839821056, 17.272,  1.056, N
598907286480190080, 15.091,  0.872, N
598886120881330816, 13.828,  1.046, N
598947139481134464, 17.772,  2.695, N
598918139862109312, 19.556,  0.299, N
598972634407091712, 18.025,  0.756, N
598905289320318592, 19.604,  1.449, N
598879244638525824, 19.438,  0.442, N
598958684353074048, 12.803,  0.591, N
598972501263516544, 18.413,  1.396, N
598970886355816320, 17.892,  1.902, N
598957176820208768, 15.378,  1.038, N
598976555712645760, 14.886,  0.838, N
598945902531056000, 19.733,  1.848, N
598923499980995328, 14.898,  0.877, N
598949579022572160, 19.445,  1.653, N
598899791761930368, 11.860,  0.576, N
598904842643719936, 16.994,  0.680, N
598973802638199040, 18.583,  1.684, N
598945833811577984, 19.175,  1.879, N
598903365174974080, 18.928,  1.026, N
598976452633434624, 16.572,  1.139, N
598878110767153408, 18.992,  1.718, N
598911100411223424, 16.809,  1.097, N
598903678707639296, 15.944,  1.232, Y
598899070209417088, 19.416,  0.698, N
598891270546974464, 19.179,  0.974, N
598889075818837504, 13.825,  0.839, N
598951438743912192, 13.192,  0.742, N
598949922619961728, 17.071,  0.843, N
598887289112457856, 18.495,  1.589, N
598907213465411200, 14.318,  1.031, N
598918487754966400, 13.098,  0.870, N
598957898374717568, 16.943,  1.097, N
598889488135694080, 17.442,  0.734, N
598903472549214464, 19.441,  2.261, N
598939786497116416, 19.244,  2.361, N
598873717015830016, 15.833,  1.871, N
598936870214872320, 16.772,  0.975, N
598949750821266688, 18.646,  1.217, N
598895771672727168, 18.481,  1.964, N
598890755151075584, 18.457,  1.162, N
598921094799405312, 18.188,  1.149, N
598947414359561600, 18.706,  0.608, N
598878321220767872, 18.584,  1.525, N
598891064390306688, 18.562,  0.854, N
598968996570225408, 16.771,  1.580, N
598875366283266432, 19.742,  2.419, N
598964942121097088, 13.419,  0.722, N
598969408887084288, 13.976,  0.894, N
598943119391783936, 19.060,  0.615, N
598966591388544768, 15.947,  0.762, N
598942191678835456, 18.934,  2.060, N
598912436145285888, 19.053,  1.894, N
598944704235202176, 15.020,  0.949, N
598966213431423616, 18.215,  0.874, N
598967347302789248, 15.369,  0.979, N
598898559106676096, 15.266,  2.583, N
598921889368945408, 16.430,  1.010, N
598877530946772480, 10.998,  0.834, N
598953427313791232, 19.713,  1.332, N
598924943090119936, 19.492,  1.005, N
598923328182406912, 19.043,  0.615, N
598940203109496064, 14.519,  1.307, N
598967141144367232, 17.711,  0.836, N
598923572996124288, 12.828,  0.898, N
598936487962222464, 16.725,  1.393, N
598935903846660608, 19.219,  2.162, N
598921300957843840, 19.101,  1.910, N
598963322917956352, 19.005,  2.632, N
598966243495718400, 17.265,  0.885, N
598875297563789312, 17.593,  0.890, N
598964491149059968, 16.739,  0.856, N
598892335698878848, 16.867,  1.292, N
598880657682967040, 19.372,  0.728, N
598937901007016576, 17.038,  0.758, N
598895531154550784, 18.424,  2.660, N
598910752518091008, 18.114,  0.936, N
598907488343589632, 19.275,  0.823, N
598875641161261568, 19.654,  1.239, N
598919965223696640, 15.356,  0.826, N
598917418307353984, 19.350,  2.523, N
598886052161980160, 14.524,  1.123, N
598899997920580352, 17.715,  2.398, N
598925561565424384, 18.518,  0.910, N
598917452667086848, 19.349,  1.078, N
598964662949172096, 18.719,  1.277, N
598925252327774336, 19.052,  2.940, N
598903850506334720, 19.122,  2.161, N
598978647361319680, 19.831,  0.803, N
598905839076140928, 19.458,  1.204, N
598970955074661632, 19.689,  1.985, N
598911439712865920, 17.833,  0.900, N
598925046169340160, 18.007,  1.966, N
598935800767454464, 18.922,  2.468, N
598950025699178496, 18.544,  1.914, N
598902476116795776, 18.835,  2.411, Y
598949338504386176, 19.132,  0.819, N
598976929374396416, 16.798,  1.461, N
601998937083485952, 19.870,  0.931, N
601979218889033472, 19.316,  0.693, N
601975954713862272, 17.856,  1.504, N
601979077154512768, 18.437,  1.167, N
601976706332561792, 18.197,  2.061, N
601998524766610304, 19.067,  1.534, N
601998082385352064, 16.763,  0.998, N
601986949830116224, 11.710,  1.243, N
601997944946402688, 19.085,  1.791, N
601972686243145600, 18.772,  2.087, N
601985850318535424, 19.382,  0.521, N
601980627638304256, 19.318,  2.786, N
601945542049742976, 19.214,  1.162, N
601974404230038016, 19.458,  1.556, N
602002785374201984, 19.558,  2.359, N
601971655450951168, 15.403,  1.182, N
601971036975670912, 18.231,  1.721, N
601977535261824000, 13.543,  0.791, N
604637627551077376, 19.007,  0.403, N
604703465105196416, 17.177,  1.686, Y
604639998373401344, 14.230,  0.723, N
604742699630915584, 18.048,  2.039, N
604744829934697216, 16.959,  1.061, N
604698517302875264, 19.052,  0.837, N
604680444080490368, 15.715,  1.870, N
604699960411886336, 17.258,  0.768, N
604712394341623040, 17.956,  1.843, N
604710641995654528, 16.591,  1.095, N
604716143848756608, 19.694,  0.692, N
604842686469424512, 18.118,  2.575, N
604667829760905728, 17.897,  0.804, N
604732597867778176, 18.886,  2.578, N
604844511831029632, 17.176,  2.583, N
604837601230767232, 19.062,  2.052, N
604840212568623872, 17.652,  1.422, N
604694252399714048, 18.190,  1.429, N
604684532889374976, 16.886,  1.207, N
604706999863382144, 19.156,  1.925, N
604669105366760704, 16.613,  0.914, N
604715559733044992, 14.329,  1.837, N
604707961935241088, 14.687,  1.666, N
604631786395986560, 19.199,  0.795, N
604667142568700416, 18.906,  0.803, N
604733834818374272, 17.066,  0.808, N
604713532508424448, 18.538,  2.061, Y
604708653425667584, 17.764,  0.769, N
604708687785404544, 16.424,  0.783, N
604742905789354240, 19.650,  1.897, N
604632340446771584, 16.336,  2.099, N
604727757440140928, 15.856,  1.015, N
604736274359800448, 19.290,  1.699, N
604722461744973440, 19.582,  2.425, N
604743970941248896, 18.920,  0.846, N
604840315647474176, 16.320,  0.886, N
604703495169898112, 12.633,  0.907, N
604838464517081728, 19.648,  0.970, N
604837090127645824, 19.463,  2.525, N
604842961347332224, 18.339,  0.717, N
604838876833941120, 19.306,  2.522, N
604712016385198592, 18.936,  2.526, N
604674873507606528, 18.909,  0.810, N
604632924562315392, 19.722,  2.092, N
604675049601480576, 14.669,  0.740, N
604716590525179904, 14.248,  0.831, N
604696039107887744, 17.913,  1.269, N
604681608016660096, 18.357,  1.624, N
604641510201286528, 18.941,  2.027, N
604627972465020928, 18.968,  0.865, N
604684979566034432, 19.016,  0.752, N
604682024628451456, 17.128,  1.587, N
604748884383844480, 17.651,  1.068, N
604682436945309440, 16.551,  0.917, N
604745143467711104, 17.259,  2.556, N
604687075509986816, 15.690,  0.941, N
604735007344961792, 12.458,  0.766, N
604820764956512384, 18.944,  1.504, N
604635054866072704, 14.031,  0.914, N
604642712792090112, 12.854,  0.785, N
604838838178693760, 14.013,  0.874, N
604709993455470848, 16.889,  1.091, N
604682604449075712, 18.349,  1.668, N
604694733436060160, 16.921,  0.877, N
604745487065296896, 15.972,  0.855, N
604825815837854848, 13.081,  0.849, N
604736381734433664, 13.675,  0.792, Y
604688862216374656, 14.992,  0.988, N
604688106302113024, 15.663,  0.886, N
604838185343686400, 19.345,  2.122, N
604734148351495808, 12.714,  0.643, N
604825820133457024, 15.356,  0.895, N
604688411244884352, 15.557,  0.780, N
604701815837650176, 17.624,  0.869, N
604630583805133184, 18.975,  1.890, N
604704598976454912, 19.609,  2.120, N
604614056770957696, 19.336,  2.486, N
604704770775147520, 10.585,  1.306, Y
604712669219395328, 12.094,  1.181, N
604839113056631808, 17.215,  0.780, N
604631992554419200, 18.761,  0.832, N
604726481834216448, 11.544,  1.114, N
604840315647472640, 18.347,  0.850, N
604695386271803520, 18.789,  2.214, N
604740947284247296, 17.474,  1.351, N
604633847980306816, 19.019,  1.277, N
604697276057384192, 18.800,  0.710, N
604689682555203328, 18.999,  1.479, N
604738439023340416, 18.418,  1.203, N
604739126218107520, 17.743,  1.494, N
604843927715479168, 15.369,  0.928, N
604638353400941824, 16.611,  0.926, N
604714455925797248, 12.238,  0.723, N
604825712758655744, 18.768,  2.637, N
604713120191565312, 19.233,  1.968, N
604722908421547392, 19.323,  0.817, N
604614335943936896, 17.384,  2.250, N
604712776594182656, 19.038,  2.165, Y
604708992727391488, 13.396,  0.735, Y
604705556754357248, 18.215,  2.708, N
604685799904756224, 18.324,  1.677, N
604739504175239040, 17.963,  1.235, N
604714318486924928, 18.310,  1.915, N
604727134669388928, 16.409,  1.116, N
604699822972938880, 15.585,  0.816, N
604621822071850880, 19.309,  2.117, N
604633538742592256,  8.512,  0.676, N
604739263657068032, 17.534,  1.237, N
604641926813726592, 15.870,  1.138, N
604735381006618624, 17.871,  2.559, N
604628041185936512, 19.119,  0.000, N
604696043401669504, 17.323,  1.039, N
604744658135998976, 17.584,  1.001, N
604731051679610880, 18.409,  0.755, N
604826468673186176, 19.061,  1.840, N
604742527832223488, 18.632,  1.986, N
604968103810569856, 13.140,  0.744, Y
605048844899620224, 19.349,  1.662, N
605001260957998976, 17.738,  1.517, N
604950923941223680, 19.052,  0.862, N
604938721938124416, 13.683,  0.815, N
605019093662207360, 18.285,  2.290, N
605016821629619200, 17.344,  2.044, N
604948583183812864, 18.071,  1.996, Y
604965286312024576, 19.802,  1.581, N
605033559111601152, 16.400,  1.441, N
604986589349794176, 18.228,  1.340, N
604998512178872320, 19.307,  1.820, N
605034486824536064, 13.716,  0.865, N
604999268093117184, 18.561,  1.514, N
604922336638988928, 18.586,  2.873, N
604966591982085248, 19.155,  1.203, N
605001226598256512, 18.945,  2.314, N
605001192238522112, 18.090,  0.906, N
605016070005189504, 19.419,  1.916, N
604965217592546816, 17.104,  0.752, N
604954359915244416, 14.631,  0.677, N
604895600467051776, 15.460,  1.230, N
604994045412975744, 13.998,  0.786, Y
604993766239367296, 18.756,  1.980, N
604986245752429440, 16.397,  2.089, N
604948858061725056, 19.162,  1.817, N
604981435389057408, 16.132,  1.307, N
605003941017544960, 19.551,  1.792, N
604988925811959936, 14.791,  0.864, N
604937386204491520, 16.376,  2.560, N
605013145137827072, 18.041,  2.267, Y
604981160511148928, 17.753,  1.328, N
605000779921664640, 16.140,  1.315, Y
604956558938292992, 15.838,  0.969, N
605018711409432832, 19.661,  1.080, N
605000397669299712, 18.026,  1.736, N
604922439718224384, 16.553,  0.866, N
604910860486613632, 13.886,  0.882, Y
604972360122759296, 15.829,  1.186, Y
604995003189952512, 18.996,  2.514, N
604908833262073600, 19.151,  1.001, N
604914708777298816, 11.449,  0.573, N
605061076966684288, 15.672,  0.953, N
605005173675931520, 19.177,  2.150, N
604931368958055424, 15.520,  0.789, N
604920957953908864, 13.474,  0.734, Y
604912853351466368, 19.512,  1.687, N
604893405739514624, 16.568,  1.473, Y
604897631987334912, 17.736,  1.035, N
604919106823730560, 15.689,  1.682, N
604964354309369728, 17.829,  1.938, Y
604911375882674176, 13.980,  0.901, Y
605061008247208192, 18.047,  2.280, N
604934053309876864, 19.574,  2.763, N
604924260784323456, 16.555,  0.770, N
604896841713346048, 15.854,  1.337, N
604999023279064448, 19.258,  2.042, N
604923470510326784, 13.442,  0.741, Y
604966076586017024, 11.000,  1.315, N
604961949121950592, 18.588,  2.482, N
605062661809918464, 14.195,  0.815, N
604974288563424256, 15.612,  1.230, N
605052212154130816, 18.029,  1.217, N
605061631017764992, 15.649,  1.181, N
604974043750031616, 19.611,  2.579, N
604976418867174528, 17.232,  1.693, Y
605005620348847488, 16.506,  1.437, Y
605057434834367616, 16.202,  1.472, N
604910310730777472, 11.253,  0.148, Y
604921026673572224, 18.410,  1.952, N
604894092934247936, 16.290,  1.212, N
604964908354910976, 16.690,  1.285, N
604911410242411136, 13.790,  0.775, Y
604905328568651904, 18.369,  1.563, N
604969027228083968, 17.996,  2.674, N
604930681760054656, 17.761,  1.873, Y
604900690003979520, 17.932,  0.981, N
604922302279256320, 16.343,  1.548, N
604920962249663360, 12.784,  1.031, Y
604898113023653888, 17.098,  1.954, Y
604978819753121408, 19.639,  1.830, N
605037300027517568, 17.868,  2.026, N
604920756091232256, 13.037,  0.761, Y
604965556894107520, 19.233,  0.934, N
604935045446157312, 18.922,  2.647, N
605039464691032576, 16.599,  1.186, N
605050013130729728, 18.862,  1.126, N
604902098753250560, 18.515,  0.688, N
604963873267327616, 17.879,  2.019, N
605002360469591808, 16.902,  0.887, N
604898490980772352, 16.633,  1.532, Y
604920343774324608, 19.082,  0.957, N
604944120713062784, 15.481,  1.114, N
604984763987884544, 18.457,  1.071, N
605046169135573888, 16.368,  1.277, N
604903438783071616, 19.484,  2.265, N
604959307717358720, 19.980,  1.956, N
604952053516688000, 18.103,  2.326, N
604916667282348032, 15.243,  1.262, N
605065234495051136, 19.438,  0.715, N
604983527037291136, 19.395,  2.062, N
604917663714774912, 17.328,  1.732, Y
604917732434251136, 18.530,  1.432, N
605019982720567808, 12.112,  0.690, N
605064444221069440, 15.822,  0.931, N
604938721938173184, 18.288,  2.249, Y
605015485889657856, 15.758,  0.858, N
604999298157047296, 19.724,  2.378, N
604942089192569728, 19.025,  1.857, N
604968580551096960, 18.737,  1.172, N
604916804721289472, 17.048,  1.092, N
604950713486899968, 18.063,  2.154, N
604931746911261696, 18.371,  2.583, N
604922297983905920, 19.219,  2.203, Y
604923607948286848, 19.741,  1.266, N
604906148907201280, 19.264,  2.851, N
605000608122951680, 19.718,  0.688, N
604947762845323008, 15.873,  0.896, N
604914223445164416, 13.783,  0.759, Y
604959887537089920, 18.648,  2.116, N
605000436324258176, 18.962,  0.820, N
604851177620268032, 16.175,  1.103, N
605031733749884800, 18.690,  1.520, N
604951297602424320, 17.889,  1.927, Y
604903576222014080, 17.086,  1.615, Y
604987134809791488, 13.851,  0.694, N
604851349418963456, 14.503,  0.739, N
604948965436170112, 12.551,  0.773, Y
605053071147453184, 15.953,  1.233, N
604900174607915008, 18.754,  0.703, N
604945976139106560, 17.984,  2.000, N
605050631605978368, 15.209,  0.687, N
604925085418182656, 14.738,  0.767, N
604943085624927744, 18.976,  0.892, N
604922023105989888, 17.851,  2.051, N
604918110391371136, 14.902,  0.963, Y
604997374012021760, 15.113,  1.342, N
604915086734257152, 15.241,  1.041, Y
604919725299047424, 16.327,  1.605, Y
604925463375302656, 17.494,  1.052, N
604945804340419968, 16.959,  1.616, N
605019604763450752, 19.030,  1.043, N
604984798347622400, 17.138,  1.304, N
604919794018524032, 19.601,  1.853, Y
605001364037201920, 16.650,  1.451, N
604934598769553024, 19.102,  2.346, N
604951435041382912, 19.115,  2.241, Y
604945014066434432, 14.892,  0.834, N
604944739188527232, 17.020,  2.170, N
